Name,Image Link,Movie Watch link,Description,IMDB Ratings,Rotten Tomatoes Ratings,cast,Timeline,Categories,Language
DESERT FLOWER HD - 720P,https://cdn.themovieseries.net//desert-flower-ecm/cover.png,https://vidcloud9.com/streaming.php?id=NjAx&title=Desert+Flower+HD+-+720p&typesub=SUB&sub=&cover=L2Rlc2VydC1mbG93ZXItZWNtL2NvdmVyLnBuZw==,The autobiography of a Somalian nomad circumcised at 3coma% sold in marriage at 13coma% fled from Africa a while later to work in Londoncoma% where a photographer (Timothy Spall) and an agent (Juliet Stevenson) turn her into a top supermodel.                      , 7.4/10  (12240) , 50%  (18) ,cast :,timeline : ,categories :,English
PHANTOM OF THE MEGAPLEX HD - 720P,https://cdn.themovieseries.net//phantom-of-the-megaplex-wex/cover.png,https://vidcloud9.com/streaming.php?id=NjAw&title=Phantom+of+the+Megaplex+HD+-+720p&typesub=SUB&sub=L3BoYW50b20tb2YtdGhlLW1lZ2FwbGV4LWhkLTcyMHAvcGhhbnRvbS1vZi10aGUtbWVnYXBsZXgtaGQtNzIwcC52dHQ=&cover=L3BoYW50b20tb2YtdGhlLW1lZ2FwbGV4LXdleC9jb3Zlci5wbmc=,A young man working at a cinema on a special premiere nightcoma% finds that the films being shown are full of strange and eerie occurrences. He then wonders if a legendary spirit is up to its old tricks.                    , 6.5/10  (2783) ,,cast :,timeline : ,categories :,English
WE WERE SOLDIERS HD - 720P ,https://cdn.themovieseries.net//we-were-soldiers-mby/cover.png,https://vidcloud9.com/streaming.php?id=NTk5&title=We+Were+Soldiers+HD+-+720p+&typesub=SUB&sub=L3dlLXdlcmUtc29sZGllcnMtbWJ5L3dlLXdlcmUtc29sZGllcnMtbWJ5LnZ0dA==&cover=L3dlLXdlcmUtc29sZGllcnMtbWJ5L2NvdmVyLnBuZw==,The movie depicts the true story of the first major battle between the United States and North Vietnamese forces and the soldiers on both sides that fought it.                    , 7.2/10  (128048) , 63%  (147) ,cast :,timeline : ,categories :,English
MOLLY MAXWELL HD-720P,https://cdn.themovieseries.net//molly-maxwell-zdx/cover.png,https://vidcloud9.com/streaming.php?id=NTk4&title=Molly+Maxwell+HD-720p&typesub=SUB&sub=L21vbGx5LW1heHdlbGwtemR4L21vbGx5LW1heHdlbGwtemR4LnZ0dA==&cover=L21vbGx5LW1heHdlbGwtemR4L2NvdmVyLnBuZw==,A 16-year-old teen (Lola Tash) has an affair with her male teacher. But with each awkwardcoma% beautiful step towards an impossible romancecoma% she risks alienating everyone she loves.                    , 6.3/10  (2001) ,,cast :,timeline : ,categories :,English
ARTHUR AND THE INVISIBLES HD - 720P,https://cdn.themovieseries.net//arthur-and-the-invisibles-zum/cover.png,https://vidcloud9.com/streaming.php?id=NTk3&title=Arthur+and+the+Invisibles+HD+-+720p&typesub=SUB&sub=&cover=L2FydGh1ci1hbmQtdGhlLWludmlzaWJsZXMtenVtL2NvdmVyLnBuZw==,Ten-year-old Arthur must find a way to keep the home of his beloved grandmother from being destroyed by a developer with other plans. Then Arthur goes looking for some much-fabled hidden treasure in the land of the Minimoyscoma% a tiny people living in harmony with nature.                    , 6/10  (32471) , 22%  (92) ,cast :,timeline : ,categories :,English
DIRTY LAUNDRY SD ,https://cache.cdnfile.info/images/f40cf205cef216eddf11ced64dec1223/1_cover.jpg,https://vidcloud9.com/streaming.php?id=NTk2&title=Dirty+Laundry+SD+&typesub=SUB&sub=L2RpcnR5LWxhdW5kcnktcXlyL2RpcnR5LWxhdW5kcnktcXlyLnZ0dA==&cover=L2RpcnR5LWxhdW5kcnktcXlyL2NvdmVyLnBuZw==,Family secrets bubble to the surface when a closeted gay man (Rockmond Dunbar) returns home to see his mother (Loretta Devine) and learns a secret that brings him face to face with the traditional southern family he hasn't seen in over 10 years.                    , 6.2/10  (460) , 50%  (12) ,cast :,timeline : ,categories :,English
I KNOW WHO KILLED ME HD - 720P ,https://cdn.themovieseries.net//i-know-who-killed-me-jdo/cover.png,https://vidcloud9.com/streaming.php?id=NTk1&title=I+Know+Who+Killed+Me+HD+-+720p+&typesub=SUB&sub=&cover=L2kta25vdy13aG8ta2lsbGVkLW1lLWpkby9jb3Zlci5wbmc=,A young woman named Aubrey Fleming (Lindsay Lohan) falls victim to a sadistic kidnapper. But when she reappearscoma% she surprisingly claims to be someone else entirely.                    , 3.6/10  (25759) , 9%  (77) ,cast :,timeline : ,categories :,English
FAILURE TO LAUNCH HD - 720P ,https://cache.cdnfile.info/images/70a0ba6b9eb1851ba10b042198182e76/1_cover.jpg,https://vidcloud9.com/streaming.php?id=NTk0&title=Failure+to+Launch+HD+-+720p+&typesub=SUB&sub=L2ZhaWx1cmUtdG8tbGF1bmNoLW9rZi9mYWlsdXJlLXRvLWxhdW5jaC1va2YudnR0&cover=L2ZhaWx1cmUtdG8tbGF1bmNoLW9rZi9jb3Zlci5wbmc=,The film focuses on a 35-year-old slacker who suspects his parents of setting him up with his dream girl in order to push him out of the nest once and for all.                     , 5.6/10  (72988) , 23%  (154) ,cast :,timeline : ,categories :,English
THE AMERICAN HD - 720P ,https://cdn.themovieseries.net//the-american-wmd/cover.png,https://vidcloud9.com/streaming.php?id=NTkz&title=The+American+HD+-+720p+&typesub=SUB&sub=L3RoZS1hbWVyaWNhbi13bWQvdGhlLWFtZXJpY2FuLXdtZC52dHQ=&cover=L3RoZS1hbWVyaWNhbi13bWQvY292ZXIucG5n,When an assignment in Sweden ends badlycoma% master assassin Jack (George Clooney) retreats to the Italian countryside with the intention of remaining anonymous. But troubles arise when he seeks out the friendship of local priest Father Benedetto and pursues romance with local woman Clara.                    , 6.3/10  (90691) ,,cast :,timeline : ,categories :,English
EASTERN PROMISES HD - 720P,https://cdn.themovieseries.net//eastern-promises-ctg/cover.png,https://vidcloud9.com/streaming.php?id=NTky&title=Eastern+Promises+HD+-+720p&typesub=SUB&sub=L2Vhc3Rlcm4tcHJvbWlzZXMtY3RnL2Vhc3Rlcm4tcHJvbWlzZXMtY3RnLnZ0dA==&cover=L2Vhc3Rlcm4tcHJvbWlzZXMtY3RnL2NvdmVyLnBuZw==,Nikolai (Viggo Mortensen)coma% who is both ruthless and mysteriouscoma% has ties to one of the most dangerous crime families in London. But when he crosses paths with Anna Khitrovacoma% a midwifecoma% the truth about his past is gradually revealed.                    , 7.6/10  (224171) , 89%  (200) ,cast :,timeline : ,categories :,English
A BOY AND HIS DOG HD - 720P,https://cdn.themovieseries.net//a-boy-and-his-dog-llj/cover.png,https://vidcloud9.com/streaming.php?id=NTkx&title=A+Boy+and+His+Dog+HD+-+720p&typesub=SUB&sub=L2EtYm95LWFuZC1oaXMtZG9nLWhkLTcyMHAvYS1ib3ktYW5kLWhpcy1kb2ctaGQtNzIwcC52dHQ=&cover=L2EtYm95LWFuZC1oaXMtZG9nLWxsai9jb3Zlci5wbmc=,Vic (Don Johnson) is a libidinous 18-year-old traversing the post-apocalyptic desert of 2024coma% in the company of his telepathic dogcoma% Blood. Vic finds food for Bloodcoma% while Blood sniffs out girls for Vic. When Vic finds one place that has escaped the devastation of the warcoma% he also finds some rather odd attitudes.                    , 6.5/10  (16324) , 76%  (33) ,cast :,timeline : ,categories :,English
VOYAGE OF THE UNICORN HD - 720P,https://cdn.themovieseries.net//voyage-of-the-unicorn-kph/cover.png,https://vidcloud9.com/streaming.php?id=NTkw&title=Voyage+Of+The+Unicorn+HD+-+720p&typesub=SUB&sub=&cover=L3ZveWFnZS1vZi10aGUtdW5pY29ybi1rcGgvY292ZXIucG5n,The movie follows a professorcoma% grieving for his dead wifecoma% and his two daughters who are unwillingly swept up into a parallel universe of fairy courtcoma% marauding trollscoma% and a prophecy where they must save a mystical Faerie world from destruction by a horde of evil trolls.                    , 6.5/10  (1629) , 91%  (11) ,cast :,timeline : ,categories :,English
SAVAGE SAM SD,https://cdn.themovieseries.net//savage-sam-baq/cover.png,https://vidcloud9.com/streaming.php?id=NTg5&title=Savage+Sam+SD&typesub=SUB&sub=&cover=L3NhdmFnZS1zYW0tYmFxL2NvdmVyLnBuZw==,Travis (Tommy Kirk) and Arliss Coates (Kevin Corcoran) are in charge of the family farm when their parents leave to visit their ailing grandmother. While Traviscoma% Arlisscoma% and Lisbeth are captured by Apachescoma% Old Yeller's soncoma% Samcoma% must track their trail.                    , 6.2/10  (931) , 50%  (6) ,cast :,timeline : ,categories :,English
HARDCORE HENRY,https://cdn.themovieseries.net//hardcore-henry-yqb/cover.png,https://vidcloud9.com/streaming.php?id=NTg4&title=Hardcore+Henry&typesub=SUB&sub=L2hhcmRjb3JlLWhlbnJ5LWNhbS9oYXJkY29yZS1oZW5yeS1jYW0udnR0&cover=L2hhcmRjb3JlLWhlbnJ5LXlxYi9jb3Zlci5wbmc=,This movie is one of the most original wild-rides to hit the big screen in a long time: You remember nothing. A first-person action film from the eyes of Henrycoma% who's resurrected from death with no memory. He must discover his identity and save his wife from a warlord with a plan to bio-engineer soldiers.                    , 6.7/10  (84859) , 51%  (144) ,cast :,timeline : ,categories :,English
CRIMES OF THE MIND HD-720P,https://cdn.themovieseries.net//crimes-of-the-mind-phk/cover.png,https://vidcloud9.com/streaming.php?id=NTg3&title=Crimes+Of+The+Mind+HD-720p&typesub=SUB&sub=&cover=L2NyaW1lcy1vZi10aGUtbWluZC1waGsvY292ZXIucG5n,The movie tells the story of Lauracoma% a 16-year-old girl who visits a boarding ranch to learn horseback ridingcoma% only to enter a world dominated by a strange and fearsome woman who takes control of her mind and grooms the teen to replace her dead daughter.                     , 5.3/10  (222) , 30%  (135) ,cast :,timeline : ,categories :,English
PRIMAL SHIFT HD-720P,https://cdn.themovieseries.net//primal-shift-cce/cover.png,https://vidcloud9.com/streaming.php?id=NTg2&title=Primal+Shift+HD-720p&typesub=SUB&sub=&cover=L3ByaW1hbC1zaGlmdC1jY2UvY292ZXIucG5n,The first romantic trip of seemingly naive June and her new boyfriend Max shows June's overwhelming thrill and lust for blood when they find a hitchhiker turns out dead in their RV.                     , 3.9/10  (113) , 38%  (39) ,cast :,timeline : ,categories :,English
PRINCESS CUT HD-720,https://cdn.themovieseries.net//princess-cut-mid/cover.png,https://vidcloud9.com/streaming.php?id=NTg1&title=Princess+Cut+HD-720&typesub=SUB&sub=L3ByaW5jZXNzLWN1dC1taWQvcHJpbmNlc3MtY3V0LW1pZC52dHQ=&cover=L3ByaW5jZXNzLWN1dC1taWQvY292ZXIucG5n,After her boyfriend messes upcoma% Grace tries to understand what it means to truly love another person. Will Grace finally discover love or ruin her chances for happiness forever?                    , 4.9/10  (337) ,,cast :,timeline : ,categories :,English
TREEHOUSE HD-720P,https://cdn.themovieseries.net//treehouse-cnu/cover.png,https://vidcloud9.com/streaming.php?id=NTgz&title=Treehouse+HD-720p&typesub=SUB&sub=&cover=L3RyZWVob3VzZS1jbnUvY292ZXIucG5n,A teenage boy discovers the perpetrators of several brutal kidnappings in his home towncoma% but can he survive a night and get them back to the town without being caught?                    , 3.8/10  (2009) ,,cast :,timeline : ,categories :,English
THE DAMNED THING HD-720P,https://cdn.themovieseries.net//the-damned-thing-xck/cover.png,https://vidcloud9.com/streaming.php?id=NTg0&title=The+Damned+Thing+HD-720p&typesub=SUB&sub=&cover=L3RoZS1kYW1uZWQtdGhpbmcteGNrL2NvdmVyLnBuZw==,Directed by Derrick Granadocoma% starring Rodney Osbornecoma% Canon Buckinghamcoma% Miranda Parhamcoma% the movie tells three haunting stories about supernatural occurrencescoma% which paranormal investigator Eddie Osborne refers to as "The Damned".                     , 2.9/10  (208) , 8%  (12) ,cast :,timeline : ,categories :,English
COLONIA HD-720P,https://cdn.themovieseries.net//colonia-ckv/cover.png,https://vidcloud9.com/streaming.php?id=NTgy&title=Colonia+HD-720p&typesub=SUB&sub=L2NvbG9uaWEtY2t2L2NvbG9uaWEtY2t2LnZ0dA==&cover=L2NvbG9uaWEtY2t2L2NvdmVyLnBuZw==,Daniel and Lenacoma% a couple become entangled in the Chilean military coup of 1973. When Daniel is abducted by Pinochet's secret police DINAcoma% Lena tries to find and save her husband. She tracks him to a sealed-off village called Colonia Dignidad. The Colonia presents itself as a charitable mission run by lay preacher Paul Schafer butcoma% in factcoma% is a place nobody ever escaped from.                     , 7.1/10  (46601) , 26%  (47) ,cast :,timeline : ,categories :,English
THE ADDERALL DIARIES HD-720P,https://cdn.themovieseries.net//the-adderall-diaries-lia/cover.png,https://vidcloud9.com/streaming.php?id=NTgx&title=The+Adderall+Diaries+HD-720p&typesub=SUB&sub=L3RoZS1hZGRlcmFsbC1kaWFyaWVzLWxpYS90aGUtYWRkZXJhbGwtZGlhcmllcy1saWEudnR0&cover=L3RoZS1hZGRlcmFsbC1kaWFyaWVzLWxpYS9jb3Zlci5wbmc=,Suffering from writer's blockcoma% author Stephen Elliott reconnects with his estranged father while investigating the murder case of computer entrepreneur Hans Reiser. Elliottcoma% caught up in the film-ready twist and his tenuous connection to Sturgeon (they share a BDSM social circle)coma% makes a gonzo record of the proceedings. The result is a scatteredcoma% self-indulgent romp through the mind of a depressive narcissist obsessed with his insecurities and childhood traumas.                    , 5.2/10  (4079) , 23%  (35) ,cast :,timeline : ,categories :,English
SKY HD-720P,https://cdn.themovieseries.net//sky-hfi/cover.png,https://vidcloud9.com/streaming.php?id=NTgw&title=Sky+HD-720p&typesub=SUB&sub=&cover=L3NreS1oZmkvY292ZXIucG5n,Romy (Diane Kruger) is on holiday in the USA with her French husbandcoma% Richard (Gilles Lellouche) and accidentally kills him during a violent fight. She flees the scene and embarks on a life-changing solo trip across California and Nevada.                    , 5.9/10  (2033) , 71%  (21) ,cast :,timeline : ,categories :,English
RIDE THE TIGER A GUIDE THROUGH THE BIPOLAR BRAIN HD-720P,https://cdn.themovieseries.net//ride-the-tiger-a-guide-through-the-bipolar-brain-qbd/cover.png,https://vidcloud9.com/streaming.php?id=NTc5&title=Ride+the+Tiger+A+Guide+Through+the+Bipolar+Brain+HD-720p&typesub=SUB&sub=&cover=L3JpZGUtdGhlLXRpZ2VyLWEtZ3VpZGUtdGhyb3VnaC10aGUtYmlwb2xhci1icmFpbi1xYmQvY292ZXIucG5n,Ride the Tiger: A Guide Through the Bipolar Brain is a one-hour documentary that tells the stories of individuals who have been diagnosed with bipolar disorder as well as explains how we can possibly pre-emptcoma% fix or rewire our brains back to recovery.                    , 7.4/10  (25) ,,cast :,timeline : ,categories :,English
HOLIDAYS HD-720P,https://cdn.themovieseries.net//holidays-ror/cover.png,https://vidcloud9.com/streaming.php?id=NTc4&title=Holidays+HD-720p&typesub=SUB&sub=L2hvbGlkYXlzLXJvci9ob2xpZGF5cy1yb3IudnR0&cover=L2hvbGlkYXlzLXJvci9jb3Zlci5wbmc=,Nine filmmakers present horror stories that revolve around Valentine's Daycoma% Saint Patrick's Daycoma% Eastercoma% Mother's Daycoma% Father's Daycoma% Halloweencoma% Christmas and New Year's Eve. The directors include Kevin Smithcoma% Gary Shorecoma% Matt Johnsoncoma% Scott Stewartcoma% Nicholas McCarthycoma% Dennis Widmyer and Kevin Kolschcoma% Sarah Adina Smith and Anthony Scott Burns.                    , 5.1/10  (9917) ,,cast :,timeline : ,categories :,English
I AM WRATH HD-720P,https://cdn.themovieseries.net//i-am-wrath-jno/cover.png,https://vidcloud9.com/streaming.php?id=NTc3&title=I+Am+Wrath+HD-720p&typesub=SUB&sub=L2ktYW0td3JhdGgtam5vL2ktYW0td3JhdGgtam5vLnZ0dA==&cover=L2ktYW0td3JhdGgtam5vL2NvdmVyLnBuZw==,A man sets out to get his own justice after police are unable to catch his wife's killer. As he and his old friend inflict their revengecoma% those involved in the cover up realise that the duo is more dangerous than they could ever have imagined...                    , 5.4/10  (13125) , 11%  (9) ,cast :,timeline : ,categories :,English
ANIMUS THE TELL TALE HEART HD-720P,https://cdn.themovieseries.net//animus-the-tell-tale-heart-pcv/cover.png,https://vidcloud9.com/streaming.php?id=NTc2&title=Animus+The+Tell+Tale+Heart+HD-720p&typesub=SUB&sub=&cover=L2FuaW11cy10aGUtdGVsbC10YWxlLWhlYXJ0LXBjdi9jb3Zlci5wbmc=,When his daughter is murdered by her boyfriendcoma% a father vows to avenge. Howevercoma% things are more complicated than it seems to becoma% when the murderer is someone elsecoma% not Jonathan.                    , 2.8/10  (121) ,,cast :,timeline : ,categories :,English
WIND WALKERS HD-720P,https://cdn.themovieseries.net//wind-walkers-zlh/cover.png,https://vidcloud9.com/streaming.php?id=NTc1&title=Wind+Walkers+HD-720p&typesub=SUB&sub=&cover=L3dpbmQtd2Fsa2Vycy16bGgvY292ZXIucG5n,With one of their own missingcoma% a group of friends travel to the remote Florida evergladescoma% a former soldier and his buddies travel therecoma% only to fall prey to an ancient Native American curse.                    , 3.5/10  (257) ,,cast :,timeline : ,categories :,English
THE MAN IN THE MOON HD-720P,https://cdn.themovieseries.net//the-man-in-the-moon-hqp/cover.png,https://vidcloud9.com/streaming.php?id=NTc0&title=The+Man+In+The+Moon+HD-720p&typesub=SUB&sub=L3RoZS1tYW4taW4tdGhlLW1vb24taHFwL3RoZS1tYW4taW4tdGhlLW1vb24taHFwLnZ0dA==&cover=L3RoZS1tYW4taW4tdGhlLW1vb24taHFwL2NvdmVyLnBuZw==,Based on a true storycoma% the movie revolves around two sisters Maureen Trant and Dani whose strong connection is about to be thrown off balance when the two compete for the attention of local boy Court Foster.                    , 7.4/10  (15162) , 90%  (20) ,cast :,timeline : ,categories :,English
BRIDGET JONES  THE EDGE OF REASON HD-720P ,https://cache.cdnfile.info/images/7314c85ec114d2660510b7c91b6b101d/1_cover.jpg,https://vidcloud9.com/streaming.php?id=NTcz&title=Bridget+Jones+%3A+The+Edge+of+Reason+HD-720p+&typesub=SUB&sub=L2JyaWRnZXQtam9uZXMtdGhlLWVkZ2Utb2YtcmVhc29uLWhkLTcyMHAvYnJpZGdldC1qb25lcy10aGUtZWRnZS1vZi1yZWFzb24taGQtNzIwcC52dHQ=&cover=L2JyaWRnZXQtam9uZXMtLXRoZS1lZGdlLW9mLXJlYXNvbi1qcGkvY292ZXIucG5n,Bridget (Renée Zellweger) now is working as a TV host and still dating barrister Mark (Colin Firth). But Bridget Jones soon wonders if she really has everything she's dreamed of. And it's when she falls into troubles.                    , 6/10  (103515) , 27%  (157) ,cast :,timeline : ,categories :,English
THE BEGUILED HD-720P,https://cdn.themovieseries.net//the-beguiled-pts/cover.png,https://vidcloud9.com/streaming.php?id=NTcy&title=The+Beguiled+HD-720p&typesub=SUB&sub=L3RoZS1iZWd1aWxlZC1wdHMvdGhlLWJlZ3VpbGVkLXB0cy52dHQ=&cover=L3RoZS1iZWd1aWxlZC1wdHMvY292ZXIucG5n,While imprisoned in a Confederate girls boarding schoolcoma% a Union soldier cons his way into each of the lonely women's heartsn and becomes the object of their sexual fantasies.                    , 6.3/10  (50364) , 79%  (321) ,cast :,timeline : ,categories :,English
THE NEW GUY HD-720P,https://cdn.themovieseries.net//the-new-guy-fhj/cover.png,https://vidcloud9.com/streaming.php?id=NTcx&title=The+New+Guy+HD-720p&typesub=SUB&sub=L3RoZS1uZXctZ3V5LWZoai90aGUtbmV3LWd1eS1maGoudnR0&cover=L3RoZS1uZXctZ3V5LWZoai9jb3Zlci5wbmc=,A high school senior branded uncool in the ninth grade gets himself expelled so he changes his image to cool kid at the town's other high school. There he sets out to destroy the popularity-obsessed social systemcoma% boost school morale and win the heart of a girl.                    , 5.9/10  (33285) , 7%  (99) ,cast :,timeline : ,categories :,English
THE UNLOVED SD,https://cdn.themovieseries.net//the-unloved-qop/cover.png,https://vidcloud9.com/streaming.php?id=NTcw&title=The+Unloved+SD&typesub=SUB&sub=&cover=L3RoZS11bmxvdmVkLXFvcC9jb3Zlci5wbmc=,The Unloved gives a child's eye view of the U.K.'s government-run care system for orphans and children in danger. The child is Lucycoma% a 11-years-old living with her father who often abuses her.                    , 6.8/10  (1045) , 94%  (18) ,cast :,timeline : ,categories :,English
IVANS CHILDHOOD HD - 720P,https://cdn.themovieseries.net//ivans-childhood-nsh/cover.png,https://vidcloud9.com/streaming.php?id=NTY4&title=Ivan%27s+Childhood+HD+-+720p&typesub=SUB&sub=L2l2YW4tcy1jaGlsZGhvb2QtaGQtNzIwcC9pdmFuLXMtY2hpbGRob29kLWhkLTcyMHAudnR0&cover=L2l2YW5zLWNoaWxkaG9vZC1uc2gvY292ZXIucG5n,When Nazi invaders destroy his Russian village and kill his familycoma% twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers.                     , 8.1/10  (30345) ,,cast :,timeline : ,categories :,English
YAMAKASI SD ,https://cdn.themovieseries.net//yamakasi-qei/cover.png,https://vidcloud9.com/streaming.php?id=NTY5&title=Yamakasi+SD+&typesub=SUB&sub=&cover=L3lhbWFrYXNpLXFlaS9jb3Zlci5wbmc=,French Yamakasiscoma% modern samuraiscoma% seven young sport nuts of obviously different ethnic backgrounds who are all dedicated to parkourcoma% scale buildings in order to steal money for a 9-year-old fan's heart transplant.                     , 6.2/10  (11203) ,,cast :,timeline : ,categories :,English
LITTLE JOHNNY THE MOVIE HD - 720P ,https://cdn.themovieseries.net//little-johnny-the-movie-fxy/cover.png,https://vidcloud9.com/streaming.php?id=NTY3&title=Little+Johnny+The+Movie+HD+-+720p+&typesub=SUB&sub=&cover=L2xpdHRsZS1qb2hubnktdGhlLW1vdmllLWZ4eS9jb3Zlci5wbmc=,The movie explores the dysfunctional childhood of Little Johnycoma% the mischievous little ginger whose name has launched 1000 jokes that are the wrongest ones ever told.                    , 5.2/10  (350) ,,cast :,timeline : ,categories :,English
CREEP HD-720P ,https://cdn.themovieseries.net//creep-cxq/cover.png,https://vidcloud9.com/streaming.php?id=NTY2&title=Creep+HD-720p+&typesub=SUB&sub=L2NyZWVwLWhkLTcyMHAvY3JlZXAtaGQtNzIwcC52dHQ=&cover=L2NyZWVwLWN4cS9jb3Zlci5wbmc=,Party-loving Kate wakes up in a London tube station to find the place locked up and deserted and soon realizes that she is being stalked by a hideously deformed killer living in the sewers below.                    , 6.3/10  (39048) , 89%  (27) ,cast :,timeline : ,categories :,English
TO SIR WITH LOVE 1967 HD-720P,https://cdn.themovieseries.net//to-sir-with-love-1967-kif/cover.png,https://vidcloud9.com/streaming.php?id=NTY1&title=To+Sir+With+Love+%281967%29+HD-720p&typesub=SUB&sub=L3RvLXNpci13aXRoLWxvdmUtMTk2Ny1raWYvdG8tc2lyLXdpdGgtbG92ZS0xOTY3LWtpZi52dHQ=&cover=L3RvLXNpci13aXRoLWxvdmUtMTk2Ny1raWYvY292ZXIucG5n,American Mark Thackeray (Sidney Poitier) recently received his degree in engineeringcoma% but cannot find work. To make ends meetcoma% he takes a job as a teachercoma% only to face a class of rowdycoma% undisciplined working-class punks.                    , 7.7/10  (15359) , 89%  (28) ,cast :,timeline : ,categories :,English
SON OF SAUL HD-720P ,https://cdn.themovieseries.net//son-of-saul-zrh/cover.png,https://vidcloud9.com/streaming.php?id=NTY0&title=Son+of+Saul+HD-720p+&typesub=SUB&sub=L3Nvbi1vZi1zYXVsLWhkLTcyMHAvc29uLW9mLXNhdWwtaGQtNzIwcC52dHQ=&cover=L3Nvbi1vZi1zYXVsLXpyaC9jb3Zlci5wbmc=,During World War IIcoma% a Hungarian-Jewish prisoner (Géza Röhrig) in the German Nazi concentration tries to find a rabbi to bury a child's bodycoma% that he saved from the gas ovencoma% with dignity.                    , 7.5/10  (43862) , 96%  (229) ,cast :,timeline : ,categories :,English
BEFORE NIGHT FALLS HD-720P ,https://cdn.themovieseries.net//before-night-falls-dho/cover.png,https://vidcloud9.com/streaming.php?id=NTYz&title=Before+Night+Falls+HD-720p+&typesub=SUB&sub=L2JlZm9yZS1uaWdodC1mYWxscy1oZC03MjBwL2JlZm9yZS1uaWdodC1mYWxscy1oZC03MjBwLnZ0dA==&cover=L2JlZm9yZS1uaWdodC1mYWxscy1kaG8vY292ZXIucG5n,The movie is a richly imagined journey into the life and writings of brilliant Cuban author and exile Reinaldo Arenascoma% from his childhood in Oriente province to his death in New York City.                    , 7.2/10  (23687) , 73%  (98) ,cast :,timeline : ,categories :,English
THE POSTMAN HD-720P,https://cdn.themovieseries.net//the-postman-mvg/cover.png,https://vidcloud9.com/streaming.php?id=NTYy&title=The+Postman+HD-720p&typesub=SUB&sub=L3RoZS1wb3N0bWFuLW12Zy90aGUtcG9zdG1hbi1tdmcudnR0&cover=L3RoZS1wb3N0bWFuLW12Zy9jb3Zlci5wbmc=,Set in a post-apocalyptic and neo-Western version of the United States in the then near-future of the year 2013coma% a nomadic travelercoma% the Postmancoma% wanders through towns in the Northwestcoma% delivering old mail while beginning a quest to inspire hope to the survivors.                    , 6.1/10  (67808) , 8%  (36) ,cast :,timeline : ,categories :,English
MARRIED TO THE MOB HD-720P,https://cdn.themovieseries.net//married-to-the-mob-xlf/cover.png,https://vidcloud9.com/streaming.php?id=NTYx&title=Married+to+the+Mob+HD-720p&typesub=SUB&sub=L21hcnJpZWQtdG8tdGhlLW1vYi14bGYvbWFycmllZC10by10aGUtbW9iLXhsZi52dHQ=&cover=L21hcnJpZWQtdG8tdGhlLW1vYi14bGYvY292ZXIucG5n,Angela de Marco (Michelle Pfeiffer) is fed up with her gangster husband's (Alec Baldwin) line of work and wants no part of the crime world. Sooncoma% her husband is killed and she falls for an undercover FBI agent who is sent to investigate the case. But there is a roadblock: a libidinous mafia kingpin seeking to claim her for himself.                    , 6.2/10  (15777) , 89%  (45) ,cast :,timeline : ,categories :,English
RAINTREE COUNTY HD-720P,https://cdn.themovieseries.net//raintree-county-kdy/cover.png,https://vidcloud9.com/streaming.php?id=NTYw&title=Raintree+County+HD-720p&typesub=SUB&sub=&cover=L3JhaW50cmVlLWNvdW50eS1rZHkvY292ZXIucG5n,When Southern belle Susanna Drake (Elizabeth Taylor) visits Indianacoma% she falls for John Wickliff Shawnessy (Montgomery Clift)coma% an abolitionist with strong ideals. It's also when the Civil War and her past create problems.                    , 6.4/10  (3374) , 11%  (9) ,cast :,timeline : ,categories :,English
THE PURSUIT OF HAPPYNESS 2006 HD-720P,https://cache.cdnfile.info/images/4af2fc9ca1b6bc92719ce22b08719a37/1_cover.jpg,https://vidcloud9.com/streaming.php?id=NTU5&title=The+Pursuit+of+Happyness+%282006%29+HD-720p&typesub=SUB&sub=L3RoZS1wdXJzdWl0LW9mLWhhcHB5bmVzcy0yMDA2LWhkLTcyMHAvdGhlLXB1cnN1aXQtb2YtaGFwcHluZXNzLTIwMDYtaGQtNzIwcC52dHQ=&cover=L3RoZS1wdXJzdWl0LW9mLWhhcHB5bmVzcy0yMDA2LXNhdS9jb3Zlci5wbmc=,Life is a struggle for single father Chris Gardner (Will Smith). Howevercoma% he still takes custody of his son as he's poised to begin a life-changing professional endeavor.                    , 8/10  (438287) , 67%  (176) ,cast :,timeline : ,categories :,English
THE RAGE CARRIE 2 HD-720P,https://cdn.themovieseries.net//the-rage-carrie-2-oes/cover.png,https://vidcloud9.com/streaming.php?id=NTU4&title=The+Rage%3A+Carrie+2+HD-720p&typesub=SUB&sub=L3RoZS1yYWdlLWNhcnJpZS0yLW9lcy90aGUtcmFnZS1jYXJyaWUtMi1vZXMudnR0&cover=L3RoZS1yYWdlLWNhcnJpZS0yLW9lcy9jb3Zlci5wbmc=,When her closest friend commits suicide after being manipulated by the popular crowdcoma% quiet and bookish Rachel Lang (Emily Bergl) decides to get back at the guilty parties. A horrible massacre strikes up when all of them unaware of her cutthroat telekinetic powers.                    , 4.7/10  (15322) , 20%  (35) ,cast :,timeline : ,categories :,English
