Name,Image Link,Movie Watch link,Description,IMDB Ratings,Rotten Tomatoes Ratings,cast,Timeline,Categories,Language
SILENCE  DARKNESS,https://cdn.themovieseries.net/cover/silence-darkness.png,https://vidcloud9.com/streaming.php?id=MzI4MzUw&title=Silence+%26+Darkness&typesub=SUB&sub=&cover=Y292ZXIvc2lsZW5jZS1kYXJrbmVzcy5wbmc=,Blind and deaf sisterscoma% Anna and Bethcoma% live happily in a secluded small town with Father. Howevercoma% when a neighbor stops bycoma% Anna and Beth begin to realize their loving father's mental health has been deteriorating their entire lives.                    , 4.4/10  (38) , 83%  (6) ,cast :,timeline : ,categories :,English
TOLO TOLO,https://cdn.themovieseries.net/cover/tolo-tolo.png,https://vidcloud9.com/streaming.php?id=MzI4MzI3&title=Tolo+Tolo&typesub=SUB&sub=&cover=Y292ZXIvdG9sby10b2xvLnBuZw==,Pierfrancesco "Checco" Zalonecoma% a failed entrepreneurcoma% seeks a new life as a waiter on a holiday village in Africacoma% but the appearance of ISIS forces him to travel again.                    , 6/10  (1959) ,,cast :,timeline : ,categories :,English
WHEN HITLER STOLE PINK RABBIT,https://cdn.themovieseries.net/cover/when-hitler-stole-pink-rabbit.png,https://vidcloud9.com/streaming.php?id=MzI4MzI2&title=When+Hitler+Stole+Pink+Rabbit&typesub=SUB&sub=&cover=Y292ZXIvd2hlbi1oaXRsZXItc3RvbGUtcGluay1yYWJiaXQucG5n,A Jewish family had to flee from the Nazis from Berlin. Firstcoma% they flee to Zurich. From there it goes to Paris and finally to London.                    , 7.2/10  (677) ,,cast :,timeline : ,categories :,English
LOVE SARAH,https://cdn.themovieseries.net/cover/love-sarah.png,https://vidcloud9.com/streaming.php?id=MzI4MzI1&title=Love+Sarah&typesub=SUB&sub=&cover=Y292ZXIvbG92ZS1zYXJhaC5wbmc=,A young woman wishes to fulfill her mothers dream of opening her own bakery in Notting Hillcoma% London. To do thiscoma% she enlists the help of an old friend and her grandma.                    , 5.8/10  (256) , 44%  (16) ,cast :,timeline : ,categories :,English
ANTHONY,https://cdn.themovieseries.net/cover/anthony.png,https://vidcloud9.com/streaming.php?id=MzI4MzI0&title=Anthony&typesub=SUB&sub=&cover=Y292ZXIvYW50aG9ueS5wbmc=,In July 2005coma% black teenager Anthony Walker was murdered by two white men in an unprovoked racist attack in a Liverpool park. He was just 18 years old. This film tells the story of how this talented young mans life might have turned out.                    , 6.9/10  (293) ,,cast :,timeline : ,categories :,English
Z 2019,https://cdn.themovieseries.net/cover/z-2019.png,https://vidcloud9.com/streaming.php?id=MzI4Mjkx&title=Z+%282019%29&typesub=SUB&sub=L3otMjAxOS96LTIwMTkudnR0&cover=Y292ZXIvei0yMDE5LnBuZw==,A family find themselves terrorized by their eight-year-old sons imaginary friend.                    , 5.5/10  (2367) , 96%  (26) ,cast :,timeline : ,categories :,English
BARBIE PRINCESS ADVENTURE ,https://cdn.themovieseries.net/cover/barbie-princess-adventure.png,https://vidcloud9.com/streaming.php?id=MzI4Mjkw&title=Barbie+Princess+Adventure+&typesub=SUB&sub=&cover=Y292ZXIvYmFyYmllLXByaW5jZXNzLWFkdmVudHVyZS5wbmc=,Sing-along with Barbie in the all-new musical movie Barbie Princess Adventure. The adventure begins when Barbie and her friends travel to the country of Floravia to meet Princess Ameliacoma% ...                    , 6.2/10  (61) ,,cast :,timeline : ,categories :,English
PSYCHO SISTER-IN-LAW,https://cdn.themovieseries.net/cover/psycho-sister-in-law.png,https://vidcloud9.com/streaming.php?id=MzI4Mjg5&title=Psycho+Sister-In-Law&typesub=SUB&sub=&cover=Y292ZXIvcHN5Y2hvLXNpc3Rlci1pbi1sYXcucG5n,Haley and Nick Downes are a happycoma% successful young couple pregnant with their first babycoma% but when Nicks father dies unexpectedlycoma% his estranged sister Zara suddenly shows up to town with...                     , 5.8/10  (60) ,,cast :,timeline : ,categories :,English
PARCHED 2 HANGRY,https://cdn.themovieseries.net/cover/parched-2-hangry.png,https://vidcloud9.com/streaming.php?id=MzI4Mjg4&title=Parched+2%3A+Hangry&typesub=SUB&sub=&cover=Y292ZXIvcGFyY2hlZC0yLWhhbmdyeS5wbmc=,A social media influencer brings her friends to an Airbnb lake house to party. When an appetite stimulant is mistakenly dumped into the lake and the guests go for a dipcoma% they emerge ravenous and insatiable.                    , 3.7/10  (76) , 86%  (22) ,cast :,timeline : ,categories :,English
TWO WEEKS TO LIVE - SEASON 1 EPISODE 6,https://cdn.themovieseries.net/cover/two-weeks-to-live-season-1.png,https://vidcloud9.com/streaming.php?id=MzI4MjY3&title=Two+Weeks+to+Live+-+Season+1+Episode+6&typesub=SUB&sub=&cover=Y292ZXIvdHdvLXdlZWtzLXRvLWxpdmUtc2Vhc29uLTEucG5n,A woman sets out on a secret mission to honour her fathercoma% who died under mysterious circumstances when she was a young girl.                    , 6.6/10  (591) , 83%  (6) ,cast :,timeline : ,categories :,English
SWITCHED,https://cdn.themovieseries.net/cover/switched.png,https://vidcloud9.com/streaming.php?id=MzI4MjM4&title=Switched&typesub=SUB&sub=L3N3aXRjaGVkL3N3aXRjaGVkLnZ0dA==&cover=Y292ZXIvc3dpdGNoZWQucG5n,Tired of being bulliedcoma% Cassandra Evans prays that her nemesiscoma% Katie Sharpcoma% the queen bee of social mediacoma% would know what its like to walk a day in her shoes. Her prayer is answered in an unexpected way when they get "Switched."                    , 4.3/10  (238) , 52%  (153) ,cast :,timeline : ,categories :,English
SORORITY SECRETS,https://cdn.themovieseries.net/cover/sorority-secrets.png,https://vidcloud9.com/streaming.php?id=MzI4MjM3&title=Sorority+Secrets&typesub=SUB&sub=&cover=Y292ZXIvc29yb3JpdHktc2VjcmV0cy5wbmc=,When Sorority sisters start dyingcoma% one member takes is upon herself to get to the bottom of the mystery.                    , 5.8/10  (60) ,,cast :,timeline : ,categories :,English
RUTHLESS REALTOR,https://cdn.themovieseries.net/cover/ruthless-realtor.png,https://vidcloud9.com/streaming.php?id=MzI4MjM2&title=Ruthless+Realtor&typesub=SUB&sub=&cover=Y292ZXIvcnV0aGxlc3MtcmVhbHRvci5wbmc=,When a couple buy a housecoma% the realtor starts to drop by more than they were expecting.                    , 6.1/10  (67) ,,cast :,timeline : ,categories :,English
FEELS GOOD MAN,https://cdn.themovieseries.net/cover/feels-good-man.png,https://vidcloud9.com/streaming.php?id=MzI4MjM1&title=Feels+Good+Man&typesub=SUB&sub=&cover=Y292ZXIvZmVlbHMtZ29vZC1tYW4ucG5n,Artist Matt Furiecoma% creator of the comic character Pepe the Frogcoma% begins an uphill battle to take back his iconic cartoon image from those who used it for their own purposes.                    , 7.5/10  (712) , 95%  (59) ,cast :,timeline : ,categories :,English
GUEST HOUSE,https://cdn.themovieseries.net/cover/guest-house.png,https://vidcloud9.com/streaming.php?id=MzI4MjIw&title=Guest+House&typesub=SUB&sub=&cover=Y292ZXIvZ3Vlc3QtaG91c2UucG5n,A newly engaged couple finds the home of their dreams and it quickly becomes a nightmare when the previous owners friend continues squatting in their guest house. It leads to a turf war ...                    , 3.5/10  (1354) ,,cast :,timeline : ,categories :,English
SECRETS IN THE WOODS,https://cdn.themovieseries.net/cover/secrets-in-the-woods.png,https://vidcloud9.com/streaming.php?id=MzI4MjE5&title=Secrets+in+the+Woods&typesub=SUB&sub=&cover=Y292ZXIvc2VjcmV0cy1pbi10aGUtd29vZHMucG5n,A woman discovers a horrifying secret about her boyfriends father during a romantic getaway in the woods.                    , 5.9/10  (63) , 67%  (6) ,cast :,timeline : ,categories :,English
CRITICAL THINKING,https://cdn.themovieseries.net/cover/critical-thinking.png,https://vidcloud9.com/streaming.php?id=MzI4MjE3&title=Critical+Thinking&typesub=SUB&sub=&cover=Y292ZXIvY3JpdGljYWwtdGhpbmtpbmcucG5n,The true story of the Miami Jackson High School chess team which was the first inner city team to win the U.S. National Chess Championship.                    , 6/10  (213) , 93%  (27) ,cast :,timeline : ,categories :,English
THE ARGUMENT,https://cdn.themovieseries.net/cover/the-argument.png,https://vidcloud9.com/streaming.php?id=MzI4MjE2&title=The+Argument&typesub=SUB&sub=&cover=Y292ZXIvdGhlLWFyZ3VtZW50LnBuZw==,A couple get into an argument at their cocktail party that escalates until it brings an abrupt end to the festivities. They and their guests decide to re-create the entire night again and again to determine who was right.                    , 4.4/10  (168) , 67%  (15) ,cast :,timeline : ,categories :,English
DEM HORIZONT SO NAH,https://cdn.themovieseries.net/cover/dem-horizont-so-nah.png,https://vidcloud9.com/streaming.php?id=MzI4MjE1&title=Dem+Horizont+so+nah&typesub=SUB&sub=&cover=Y292ZXIvZGVtLWhvcml6b250LXNvLW5haC5wbmc=,Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.                    , 6.6/10  (737) ,,cast :,timeline : ,categories :,English
ANTI CORONA VIRUS,https://cdn.themovieseries.net/cover/anti-corona-virus.png,https://vidcloud9.com/streaming.php?id=MzI4MjE0&title=Anti+Corona+Virus&typesub=SUB&sub=&cover=Y292ZXIvYW50aS1jb3JvbmEtdmlydXMucG5n,After Bruce and Laura Gunther return from their anniversary trip to Italycoma% Bruce realizes he is Patient Zero in bringing the Coronavirus to the ones he cares about most - his own family. ...                    ,,,cast :,timeline : ,categories :,English
DIE HOCHZEIT,https://cdn.themovieseries.net/cover/die-hochzeit.png,https://vidcloud9.com/streaming.php?id=MzI4MTQw&title=Die+Hochzeit&typesub=SUB&sub=&cover=Y292ZXIvZGllLWhvY2h6ZWl0LnBuZw==,Three friends from schoolcoma% Thomascoma% Nils and Andreascoma% are still searching for love in their adult lives.                    , 2.8/10  (345) ,,cast :,timeline : ,categories :,English
CHOSEN,https://cdn.themovieseries.net/cover/chosen.png,https://vidcloud9.com/streaming.php?id=MzI4MTM5&title=Chosen&typesub=SUB&sub=&cover=Y292ZXIvY2hvc2VuLnBuZw==,It looks like we don't have any Plot Summaries for this title yet. Be the first to contribute! Just click the "Edit page" button at the bottom of the page or learn more in the Plot Summary submission guide.                    , 9.8/10  (8734) , 100%  (8) ,cast :,timeline : ,categories :,English
BANGING LANIE,https://cdn.themovieseries.net/cover/banging-lanie.png,https://vidcloud9.com/streaming.php?id=MzI4MTAw&title=Banging+Lanie&typesub=SUB&sub=&cover=Y292ZXIvYmFuZ2luZy1sYW5pZS5wbmc=,An incredibly brightcoma% but socially awkward teenage girl decides to take her virginity into her own hands.                    , 6/10  (66) ,,cast :,timeline : ,categories :,English
ORÍGENES SECRETOS,https://cdn.themovieseries.net/cover/origenes-secretos.png,https://vidcloud9.com/streaming.php?id=MzI4MDk5&title=Or%C3%ADgenes+Secretos&typesub=SUB&sub=L29yaWdlbmVzLXNlY3JldG9zL29yaWdlbmVzLXNlY3JldG9zLnZ0dA==&cover=Y292ZXIvb3JpZ2VuZXMtc2VjcmV0b3MucG5n,Madridcoma% 2019. A serial killer is spreading chaos. Anonymous people with no apparent connection are being murdered while imitating the first appearances of the most famous superheroes.                    , 6.1/10  (3345) , 67%  (9) ,cast :,timeline : ,categories :,English
PARALLEL MINDS,https://cdn.themovieseries.net/cover/parallel-minds.png,https://vidcloud9.com/streaming.php?id=MzI4MDUw&title=Parallel+Minds&typesub=SUB&sub=&cover=Y292ZXIvcGFyYWxsZWwtbWluZHMucG5n,In the near futurecoma% technology firm Red-Eye is on the verge of developing a revolutionary contact lens that records human sight to replicate memories. When the company's lead researcher is ...                    , 6.6/10  (777) ,,cast :,timeline : ,categories :,English
THE HAUNTING OF MARGAM CASTLE,https://cdn.themovieseries.net/cover/the-haunting-of-margam-castle.png,https://vidcloud9.com/streaming.php?id=MzI4MDQ5&title=The+Haunting+of+Margam+Castle&typesub=SUB&sub=&cover=Y292ZXIvdGhlLWhhdW50aW5nLW9mLW1hcmdhbS1jYXN0bGUucG5n,A team of American parapsychologists travel to Wales to conduct a study of Margam Castlecoma% one of the UK's most haunted buildings.                    , 2.8/10  (206) ,,cast :,timeline : ,categories :,English
IMMORTAL COMBAT THE CODE,https://cdn.themovieseries.net/cover/immortal-combat-the-code.png,https://vidcloud9.com/streaming.php?id=MzI4MDQ4&title=Immortal+Combat+the+Code&typesub=SUB&sub=&cover=Y292ZXIvaW1tb3J0YWwtY29tYmF0LXRoZS1jb2RlLnBuZw==,IN OUR futurecoma% one simple breath could mean life or death. As we search for a solutioncoma% pollution engulfs our world. If we don't find an answer fastcoma% all living things shall perish. We are ...                    , 5.3/10  (85) ,,cast :,timeline : ,categories :,English
TIME LOOP,https://cdn.themovieseries.net/cover/time-loop.png,https://vidcloud9.com/streaming.php?id=MzI4MDQ3&title=Time+Loop&typesub=SUB&sub=&cover=Y292ZXIvdGltZS1sb29wLnBuZw==,A young Londoner scientist running experiments with his father in a quite Italian villagecoma% has to face the consequences of choices he hasn't made yet.                    , 3.6/10  (231) ,,cast :,timeline : ,categories :,English
TWELVE DAYS OF CHRISTMAS,https://cdn.themovieseries.net/cover/twelve-days-of-christmas.png,https://vidcloud9.com/streaming.php?id=MzI4MDQ1&title=Twelve+Days+of+Christmas&typesub=SUB&sub=&cover=Y292ZXIvdHdlbHZlLWRheXMtb2YtY2hyaXN0bWFzLnBuZw==,Childhood friends Amy and Steve come home from their first semester of college for a relaxed winter breakcoma% but must navigate turbulent reunionscoma% unspoken romancecoma% and even an unplanned ...                    , 5.6/10  (798) ,,cast :,timeline : ,categories :,English
ENGLISH DOGS IN BANGKOK,https://cdn.themovieseries.net/cover/english-dogs-in-bangkok.png,https://vidcloud9.com/streaming.php?id=MzI4MDQ0&title=English+Dogs+in+Bangkok&typesub=SUB&sub=&cover=Y292ZXIvZW5nbGlzaC1kb2dzLWluLWJhbmdrb2sucG5n,In the streets of Thailandcoma% a trail of destruction and mayhem ensues when a notorious soldier (Byron Gibson) and criminal kickboxer (Ron Smoorenburg) join forces to become the biggest illegal steroid supplier in Asia.                    , 3.3/10  (107) , 70%  (10) ,cast :,timeline : ,categories :,English
WIDOWS POINT,https://cdn.themovieseries.net/cover/widows-point.png,https://vidcloud9.com/streaming.php?id=MzI4MDI1&title=Widow%27s+Point&typesub=SUB&sub=L3dpZG93cy1wb2ludC93aWRvd3MtcG9pbnQudnR0&cover=Y292ZXIvd2lkb3dzLXBvaW50LnBuZw==,An author who spends a weekend locked in a haunted lighthouse as a publicity stunt for his next book becomes a target for powerful supernatural forces.                    , 3.4/10  (190) ,,cast :,timeline : ,categories :,English
ODD MAN RUSH,https://cdn.themovieseries.net/cover/odd-man-rush.png,https://vidcloud9.com/streaming.php?id=MzI4MDI0&title=Odd+Man+Rush&typesub=SUB&sub=L29kZC1tYW4tcnVzaC9vZGQtbWFuLXJ1c2gudnR0&cover=Y292ZXIvb2RkLW1hbi1ydXNoLnBuZw==,When Harvard hockey's Bobby Sanders lands in Sweden's minor leaguescoma% his relationship with the girl at the local market forces him to confront the reality of his childhood NHL dream before the Hockey Gods intervene.                    , 5.9/10  (84) ,,cast :,timeline : ,categories :,English
A DARK PATH,https://cdn.themovieseries.net/cover/a-dark-path.png,https://vidcloud9.com/streaming.php?id=MzI3OTI3&title=A+Dark+Path&typesub=SUB&sub=&cover=Y292ZXIvYS1kYXJrLXBhdGgucG5n,Two girls in Eastern Europe on their way home from a hen party in a car with no GPS signal headed for a very unusual forest local people will not venture into this forest                    , 2.8/10  (98) ,,cast :,timeline : ,categories :,English
THE ANTENNA,https://cdn.themovieseries.net/cover/the-antenna.png,https://vidcloud9.com/streaming.php?id=MzI3OTI0&title=The+Antenna&typesub=SUB&sub=&cover=Y292ZXIvdGhlLWFudGVubmEucG5n,In a dystopian Turkeycoma% the Government begins installing new TV antennas to homes throughout the country. Mehmetcoma% a superintendent at a crumbling apartment complexcoma% has to supervise the ...                    , 5.3/10  (182) , 55%  (11) ,cast :,timeline : ,categories :,English
UNDERGROUND 2020,https://cdn.themovieseries.net/cover/underground-2020.png,https://vidcloud9.com/streaming.php?id=MzI3OTIz&title=Underground+%282020%29&typesub=SUB&sub=L3VuZGVyZ3JvdW5kLTIwMjAvdW5kZXJncm91bmQtMjAyMC52dHQ=&cover=Y292ZXIvdW5kZXJncm91bmQtMjAyMC5wbmc=,In the extravagant whaling city of 1850s New Bedfordcoma% MAcoma% one family is conflicted and divided by the treatment of African Americans during the height of slavery in pre-civil war America. ..                    , 6.1/10  (130333) , 35%  (91) ,cast :,timeline : ,categories :,English
DETECTION OF DI RENJIE,https://cdn.themovieseries.net/cover/detection-of-di-renjie.png,https://vidcloud9.com/streaming.php?id=MzI3OTIy&title=Detection+of+Di+Renjie&typesub=SUB&sub=&cover=Y292ZXIvZGV0ZWN0aW9uLW9mLWRpLXJlbmppZS5wbmc=,In Empress Wu's reigncoma% there are several bizarre deaths in the capital city of Chang'an. The rumors of the Martyrs Shrine's "Flying Goddess Mural" murder case are getting worse. Di Renjie .                    , 5.7/10  (91) , 60%  (10) ,cast :,timeline : ,categories :,English
GUARDIAN OF THE PALACE,https://cdn.themovieseries.net/cover/guardian-of-the-palace.png,https://vidcloud9.com/streaming.php?id=MzI3OTIx&title=Guardian+of+the+Palace&typesub=SUB&sub=L2d1YXJkaWFuLW9mLXRoZS1wYWxhY2UvZ3VhcmRpYW4tb2YtdGhlLXBhbGFjZS52dHQ=&cover=Y292ZXIvZ3VhcmRpYW4tb2YtdGhlLXBhbGFjZS5wbmc=,Tianya and his sister are ordered by General Feng Peichuan to embark on a treasure hunt to find the Golden Moon Gem to cure the plague in Heishui Towncoma% but General Feng Peichuan has other motives for finding this treasure.                    , 4.6/10  (37) ,,cast :,timeline : ,categories :,English
